,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
1006,Go First,16:45,00:30,3466,Bengaluru,Delhi,7h 45m,1,2022-03-06
1007,Go First,13:00,21:30,3466,Bengaluru,Delhi,8h 30m,1,2022-03-06
1008,Go First,05:40,14:20,3466,Bengaluru,Delhi,8h 40m,1,2022-03-06
1009,SpiceJet,10:20,19:45,3466,Bengaluru,Delhi,9h 25m,1,2022-03-06
1010,SpiceJet,10:20,09:00,3466,Bengaluru,Delhi,22h 40m,1,2022-03-06
1011,Air Asia,22:00,03:35,3525,Bengaluru,Delhi,5h 35m,1,2022-03-06
1012,Air Asia,12:50,20:10,3525,Bengaluru,Delhi,7h 20m,1,2022-03-06
1013,Air India,06:30,23:00,3674,Bengaluru,Delhi,16h 30m,1,2022-03-06
1014,Air India,06:30,09:00,3674,Bengaluru,Delhi,26h 30m,1,2022-03-06
1015,Air India,15:15,23:00,3685,Bengaluru,Delhi,7h 45m,2,2022-03-06
1016,SpiceJet,06:50,01:10,3754,Bengaluru,Delhi,18h 20m,1,2022-03-06
1017,SpiceJet,06:50,08:45,3754,Bengaluru,Delhi,25h 55m,1,2022-03-06
1018,Air India,18:50,13:50,3842,Bengaluru,Delhi,19h,1,2022-03-06
1019,Air India,18:50,18:30,3842,Bengaluru,Delhi,23h 40m,1,2022-03-06
1020,Go First,10:00,15:45,4028,Bengaluru,Delhi,5h 45m,1,2022-03-06
1021,Go First,19:00,00:50,4028,Bengaluru,Delhi,5h 50m,1,2022-03-06
1022,Go First,20:00,02:00,4028,Bengaluru,Delhi,6h,1,2022-03-06
1023,Go First,08:10,14:30,4028,Bengaluru,Delhi,6h 20m,1,2022-03-06
1024,Go First,08:10,14:35,4028,Bengaluru,Delhi,6h 25m,1,2022-03-06
1025,Go First,05:45,12:10,4028,Bengaluru,Delhi,6h 25m,1,2022-03-06
1026,Go First,10:00,16:35,4028,Bengaluru,Delhi,6h 35m,1,2022-03-06
1027,Go First,19:00,02:00,4028,Bengaluru,Delhi,7h,1,2022-03-06
1028,Go First,08:10,15:45,4028,Bengaluru,Delhi,7h 35m,1,2022-03-06
1029,Go First,08:10,16:35,4028,Bengaluru,Delhi,8h 25m,1,2022-03-06
1030,Go First,10:00,18:35,4028,Bengaluru,Delhi,8h 35m,1,2022-03-06
1031,Go First,05:45,14:30,4028,Bengaluru,Delhi,8h 45m,1,2022-03-06
1032,Air Asia,18:50,01:00,4066,Bengaluru,Delhi,6h 10m,1,2022-03-06
1033,Air India,06:30,13:50,4094,Bengaluru,Delhi,7h 20m,1,2022-03-06
1034,Air India,06:30,18:30,4094,Bengaluru,Delhi,12h,1,2022-03-06
1035,Vistara,18:25,23:00,4165,Bengaluru,Delhi,4h 35m,1,2022-03-06
1036,Vistara,19:55,00:55,4165,Bengaluru,Delhi,5h,1,2022-03-06
1037,Vistara,09:30,14:30,4165,Bengaluru,Delhi,5h,1,2022-03-06
1038,Vistara,19:00,00:10,4165,Bengaluru,Delhi,5h 10m,1,2022-03-06
1039,Vistara,18:25,00:10,4165,Bengaluru,Delhi,5h 45m,1,2022-03-06
1040,Vistara,19:00,00:55,4165,Bengaluru,Delhi,5h 55m,1,2022-03-06
1041,Vistara,06:40,12:40,4165,Bengaluru,Delhi,6h,1,2022-03-06
1042,Vistara,18:25,00:55,4165,Bengaluru,Delhi,6h 30m,1,2022-03-06
1043,Vistara,09:30,16:55,4165,Bengaluru,Delhi,7h 25m,1,2022-03-06
1044,Vistara,06:40,14:05,4165,Bengaluru,Delhi,7h 25m,1,2022-03-06
1045,Vistara,06:40,14:30,4165,Bengaluru,Delhi,7h 50m,1,2022-03-06
1046,Vistara,09:30,18:05,4165,Bengaluru,Delhi,8h 35m,1,2022-03-06
1047,Vistara,06:40,16:55,4165,Bengaluru,Delhi,10h 15m,1,2022-03-06
1048,Vistara,21:40,08:05,4165,Bengaluru,Delhi,10h 25m,1,2022-03-06
1049,Vistara,21:40,08:35,4165,Bengaluru,Delhi,10h 55m,1,2022-03-06
1050,Vistara,09:30,20:40,4165,Bengaluru,Delhi,11h 10m,1,2022-03-06
1051,Vistara,19:55,08:05,4165,Bengaluru,Delhi,12h 10m,1,2022-03-06
1052,Vistara,19:55,08:35,4165,Bengaluru,Delhi,12h 40m,1,2022-03-06
1053,Vistara,19:00,08:05,4165,Bengaluru,Delhi,13h 5m,1,2022-03-06
1054,Air Asia,05:40,12:00,4174,Bengaluru,Delhi,6h 20m,1,2022-03-06
1055,Air India,19:10,09:10,4294,Bengaluru,Delhi,14h,1,2022-03-06
1056,Air India,19:10,10:15,4294,Bengaluru,Delhi,15h 5m,1,2022-03-06
1057,Go First,18:50,23:30,4456,Bengaluru,Delhi,4h 40m,1,2022-03-06
1058,Air India,13:50,21:35,4533,Bengaluru,Delhi,7h 45m,1,2022-03-06
1059,Air India,13:50,10:15,4533,Bengaluru,Delhi,20h 25m,1,2022-03-06
1060,Air India,06:45,21:35,4544,Bengaluru,Delhi,14h 50m,1,2022-03-06
1061,Air India,06:45,08:30,4544,Bengaluru,Delhi,25h 45m,1,2022-03-06
1062,Air India,11:50,23:55,4792,Bengaluru,Delhi,12h 5m,1,2022-03-06
1063,Air India,06:30,23:55,4792,Bengaluru,Delhi,17h 25m,2,2022-03-06
1064,Vistara,11:30,19:50,5097,Bengaluru,Delhi,8h 20m,1,2022-03-06
1065,Air Asia,15:55,01:10,5134,Bengaluru,Delhi,9h 15m,1,2022-03-06
1066,Air India,06:30,16:15,5212,Bengaluru,Delhi,9h 45m,2,2022-03-06
1067,Vistara,11:30,16:30,5283,Bengaluru,Delhi,5h,1,2022-03-06
1068,Go First,17:00,21:50,5369,Bengaluru,Delhi,4h 50m,1,2022-03-06
1069,Air Asia,18:30,02:10,5437,Bengaluru,Delhi,7h 40m,1,2022-03-06
1070,Air Asia,17:20,02:10,5437,Bengaluru,Delhi,8h 50m,1,2022-03-06
1071,Air India,09:00,21:10,5620,Bengaluru,Delhi,12h 10m,2,2022-03-06
1072,Air India,09:00,23:35,5620,Bengaluru,Delhi,14h 35m,2,2022-03-06
1073,SpiceJet,15:45,21:15,5696,Bengaluru,Delhi,5h 30m,1,2022-03-06
1074,Go First,09:15,15:30,5696,Bengaluru,Delhi,6h 15m,1,2022-03-06
1075,Go First,11:45,18:00,5696,Bengaluru,Delhi,6h 15m,1,2022-03-06
1076,Go First,11:45,19:00,5696,Bengaluru,Delhi,7h 15m,1,2022-03-06
1077,Go First,09:15,16:30,5696,Bengaluru,Delhi,7h 15m,1,2022-03-06
1078,Go First,09:15,18:00,5696,Bengaluru,Delhi,8h 45m,1,2022-03-06
1079,SpiceJet,15:45,11:20,5696,Bengaluru,Delhi,19h 35m,1,2022-03-06
1080,Air Asia,14:10,20:00,5805,Bengaluru,Delhi,5h 50m,1,2022-03-06
1081,Air Asia,07:05,14:00,5805,Bengaluru,Delhi,6h 55m,1,2022-03-06
1082,Air Asia,09:15,16:15,5805,Bengaluru,Delhi,7h,1,2022-03-06
1083,Air Asia,07:05,16:15,5805,Bengaluru,Delhi,9h 10m,1,2022-03-06
1084,Air India,19:00,03:40,5914,Bengaluru,Delhi,8h 40m,1,2022-03-06
1085,Air India,07:55,22:55,5978,Bengaluru,Delhi,15h,1,2022-03-06
1086,Air India,07:55,11:10,5978,Bengaluru,Delhi,27h 15m,1,2022-03-06
1087,Go First,15:30,22:35,6022,Bengaluru,Delhi,7h 5m,1,2022-03-06
1088,SpiceJet,05:45,17:45,6118,Bengaluru,Delhi,12h,1,2022-03-06
1089,SpiceJet,05:45,22:10,6118,Bengaluru,Delhi,16h 25m,1,2022-03-06
1090,SpiceJet,05:45,01:00,6118,Bengaluru,Delhi,19h 15m,1,2022-03-06
1091,Air Asia,20:45,01:45,6125,Bengaluru,Delhi,5h,1,2022-03-06
1092,Air Asia,05:25,10:55,6125,Bengaluru,Delhi,5h 30m,1,2022-03-06
1093,Vistara,21:40,19:50,6395,Bengaluru,Delhi,22h 10m,2,2022-03-06
1094,Vistara,19:55,19:50,6395,Bengaluru,Delhi,23h 55m,2,2022-03-06
1095,Vistara,19:00,19:50,6395,Bengaluru,Delhi,24h 50m,2,2022-03-06
1096,Vistara,18:25,19:50,6395,Bengaluru,Delhi,25h 25m,2,2022-03-06
1097,Vistara,21:40,16:30,6581,Bengaluru,Delhi,18h 50m,2,2022-03-06
1098,Vistara,19:55,16:30,6581,Bengaluru,Delhi,20h 35m,2,2022-03-06
1099,Vistara,19:00,16:30,6581,Bengaluru,Delhi,21h 30m,2,2022-03-06
1100,Vistara,18:25,16:30,6581,Bengaluru,Delhi,22h 5m,2,2022-03-06
1101,Vistara,09:30,16:30,6581,Bengaluru,Delhi,31h,2,2022-03-06
1102,Vistara,09:30,16:30,6581,Bengaluru,Delhi,31h,2,2022-03-06
1103,Vistara,06:40,16:30,6581,Bengaluru,Delhi,33h 50m,2,2022-03-06
1104,Vistara,06:40,16:30,6581,Bengaluru,Delhi,33h 50m,2,2022-03-06
1105,Air Asia,17:30,00:35,6886,Bengaluru,Delhi,7h 5m,1,2022-03-06
1106,Air Asia,07:15,15:30,6886,Bengaluru,Delhi,8h 15m,1,2022-03-06
1107,Air Asia,15:15,00:35,6886,Bengaluru,Delhi,9h 20m,1,2022-03-06
1108,Go First,15:45,20:20,7080,Bengaluru,Delhi,4h 35m,1,2022-03-06
1109,Vistara,12:20,20:40,7216,Bengaluru,Delhi,8h 20m,1,2022-03-06
1110,SpiceJet,06:20,15:00,7746,Bengaluru,Delhi,8h 40m,1,2022-03-06
1111,Air Asia,07:20,14:55,7970,Bengaluru,Delhi,7h 35m,1,2022-03-06
1112,Air Asia,05:10,14:55,7970,Bengaluru,Delhi,9h 45m,1,2022-03-06
1113,Air Asia,11:45,19:20,8300,Bengaluru,Delhi,7h 35m,1,2022-03-06
1114,SpiceJet,09:20,19:30,8642,Bengaluru,Delhi,10h 10m,1,2022-03-06
1115,SpiceJet,14:05,16:35,9849,Bengaluru,Delhi,26h 30m,1,2022-03-06
1116,Air India,10:25,13:00,3234,Bengaluru,Delhi,2h 35m,Non,2022-04-21
1117,Air India,13:20,16:05,3234,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1118,Air India,06:10,08:55,3234,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1119,Air India,17:50,20:35,3234,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1120,Air India,21:00,23:55,3234,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1121,Air India,07:35,12:20,3674,Bengaluru,Delhi,4h 45m,1,2022-04-21
1122,Air India,07:35,18:30,3674,Bengaluru,Delhi,10h 55m,1,2022-04-21
1123,Air India,07:35,08:55,3674,Bengaluru,Delhi,25h 20m,1,2022-04-21
1124,Vistara,21:10,23:45,3811,Bengaluru,Delhi,2h 35m,Non,2022-04-21
1125,Vistara,17:45,20:20,3811,Bengaluru,Delhi,2h 35m,Non,2022-04-21
1126,Vistara,07:00,09:40,3811,Bengaluru,Delhi,2h 40m,Non,2022-04-21
1127,Vistara,08:00,10:40,3811,Bengaluru,Delhi,2h 40m,Non,2022-04-21
1128,Vistara,11:30,14:10,3811,Bengaluru,Delhi,2h 40m,Non,2022-04-21
1129,Vistara,19:40,22:25,3811,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1130,Vistara,09:45,12:40,3811,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1131,IndiGo,20:05,00:50,3818,Bengaluru,Delhi,4h 45m,1,2022-04-21
1132,IndiGo,18:45,00:05,3818,Bengaluru,Delhi,5h 20m,1,2022-04-21
1133,IndiGo,18:45,00:50,3818,Bengaluru,Delhi,6h 5m,1,2022-04-21
1134,IndiGo,16:20,22:35,3818,Bengaluru,Delhi,6h 15m,1,2022-04-21
1135,IndiGo,16:20,00:05,3818,Bengaluru,Delhi,7h 45m,1,2022-04-21
1136,Air India,18:50,08:55,3895,Bengaluru,Delhi,14h 5m,1,2022-04-21
1137,Air India,18:50,12:20,3895,Bengaluru,Delhi,17h 30m,1,2022-04-21
1138,Air India,18:50,18:30,3895,Bengaluru,Delhi,23h 40m,1,2022-04-21
1139,SpiceJet,20:50,09:50,3916,Bengaluru,Delhi,13h,1,2022-04-21
1140,SpiceJet,08:10,00:50,3916,Bengaluru,Delhi,16h 40m,1,2022-04-21
1141,SpiceJet,08:10,09:50,3916,Bengaluru,Delhi,25h 40m,1,2022-04-21
1142,IndiGo,23:05,04:15,3954,Bengaluru,Delhi,5h 10m,1,2022-04-21
1143,IndiGo,17:10,22:45,3954,Bengaluru,Delhi,5h 35m,1,2022-04-21
1144,IndiGo,11:20,18:30,3954,Bengaluru,Delhi,7h 10m,1,2022-04-21
1145,IndiGo,20:15,04:15,3954,Bengaluru,Delhi,8h,1,2022-04-21
1146,SpiceJet,10:45,19:25,4025,Bengaluru,Delhi,8h 40m,1,2022-04-21
1147,SpiceJet,10:45,10:40,4025,Bengaluru,Delhi,23h 55m,1,2022-04-21
1148,Go First,08:20,14:20,4028,Bengaluru,Delhi,6h,1,2022-04-21
1149,Go First,05:45,12:25,4028,Bengaluru,Delhi,6h 40m,1,2022-04-21
1150,Go First,08:20,15:55,4028,Bengaluru,Delhi,7h 35m,1,2022-04-21
1151,Go First,05:45,14:20,4028,Bengaluru,Delhi,8h 35m,1,2022-04-21
1152,Go First,16:20,01:10,4028,Bengaluru,Delhi,8h 50m,1,2022-04-21
1153,Go First,16:20,01:55,4028,Bengaluru,Delhi,9h 35m,1,2022-04-21
1154,Go First,22:25,08:05,4028,Bengaluru,Delhi,9h 40m,1,2022-04-21
1155,Go First,05:45,15:55,4028,Bengaluru,Delhi,10h 10m,1,2022-04-21
1156,Air Asia,18:50,01:00,4081,Bengaluru,Delhi,6h 10m,1,2022-04-21
1157,Air Asia,22:45,09:30,4081,Bengaluru,Delhi,10h 45m,1,2022-04-21
1158,IndiGo,12:55,18:25,4116,Bengaluru,Delhi,5h 30m,1,2022-04-21
1159,IndiGo,10:15,18:25,4116,Bengaluru,Delhi,8h 10m,1,2022-04-21
1160,Go First,16:20,23:30,4152,Bengaluru,Delhi,7h 10m,1,2022-04-21
1161,Go First,22:25,10:15,4152,Bengaluru,Delhi,11h 50m,1,2022-04-21
1162,Air Asia,06:10,08:55,4283,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1163,Air Asia,11:20,14:05,4283,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1164,Air Asia,00:30,03:20,4283,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1165,Air Asia,22:10,01:00,4283,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1166,Air Asia,00:45,03:35,4283,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1167,Go First,21:00,23:45,4284,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1168,SpiceJet,05:55,08:40,4284,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1169,SpiceJet,09:20,12:05,4284,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1170,SpiceJet,23:55,02:50,4284,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1171,Go First,07:45,10:40,4284,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1172,Air India,19:10,10:15,4294,Bengaluru,Delhi,15h 5m,1,2022-04-21
1173,IndiGo,16:25,19:10,4300,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1174,IndiGo,11:55,14:40,4300,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1175,IndiGo,14:00,16:45,4300,Bengaluru,Delhi,2h 45m,Non,2022-04-21
1176,IndiGo,23:45,02:35,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1177,IndiGo,17:45,20:35,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1178,IndiGo,09:15,12:05,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1179,IndiGo,04:40,07:30,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1180,IndiGo,06:40,09:30,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1181,IndiGo,20:15,23:05,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1182,IndiGo,19:15,22:05,4300,Bengaluru,Delhi,2h 50m,Non,2022-04-21
1183,IndiGo,21:55,00:50,4300,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1184,IndiGo,07:50,10:45,4300,Bengaluru,Delhi,2h 55m,Non,2022-04-21
1185,Vistara,18:25,23:00,4336,Bengaluru,Delhi,4h 35m,1,2022-04-21
1186,Vistara,19:55,00:55,4336,Bengaluru,Delhi,5h,1,2022-04-21
1187,Vistara,19:00,00:10,4336,Bengaluru,Delhi,5h 10m,1,2022-04-21
1188,Vistara,18:25,00:10,4336,Bengaluru,Delhi,5h 45m,1,2022-04-21
1189,Vistara,19:00,00:55,4336,Bengaluru,Delhi,5h 55m,1,2022-04-21
1190,Vistara,18:25,00:55,4336,Bengaluru,Delhi,6h 30m,1,2022-04-21
1191,Vistara,21:40,08:05,4336,Bengaluru,Delhi,10h 25m,1,2022-04-21
1192,Vistara,21:40,08:35,4336,Bengaluru,Delhi,10h 55m,1,2022-04-21
1193,Vistara,09:30,20:40,4336,Bengaluru,Delhi,11h 10m,1,2022-04-21
1194,Vistara,08:30,20:40,4336,Bengaluru,Delhi,12h 10m,1,2022-04-21
1195,Vistara,19:55,08:05,4336,Bengaluru,Delhi,12h 10m,1,2022-04-21
1196,Vistara,19:55,08:35,4336,Bengaluru,Delhi,12h 40m,1,2022-04-21
1197,Vistara,19:00,08:05,4336,Bengaluru,Delhi,13h 5m,1,2022-04-21
1198,Go First,19:35,00:30,4338,Bengaluru,Delhi,4h 55m,1,2022-04-21
1199,IndiGo,20:15,02:10,4420,Bengaluru,Delhi,5h 55m,1,2022-04-21
1200,Vistara,08:30,14:05,4571,Bengaluru,Delhi,5h 35m,1,2022-04-21
1201,Vistara,06:40,12:40,4571,Bengaluru,Delhi,6h,1,2022-04-21
1202,Vistara,09:30,16:55,4571,Bengaluru,Delhi,7h 25m,1,2022-04-21
1203,Vistara,06:40,14:05,4571,Bengaluru,Delhi,7h 25m,1,2022-04-21
1204,Vistara,08:30,16:55,4571,Bengaluru,Delhi,8h 25m,1,2022-04-21
1205,Vistara,09:30,18:05,4571,Bengaluru,Delhi,8h 35m,1,2022-04-21
1206,Vistara,08:30,18:05,4571,Bengaluru,Delhi,9h 35m,1,2022-04-21
1207,Vistara,06:40,16:55,4571,Bengaluru,Delhi,10h 15m,1,2022-04-21
1208,SpiceJet,18:55,09:35,4618,Bengaluru,Delhi,14h 40m,1,2022-04-21
1209,SpiceJet,06:30,21:30,4618,Bengaluru,Delhi,15h,1,2022-04-21
1210,SpiceJet,18:55,21:30,4618,Bengaluru,Delhi,26h 35m,1,2022-04-21
1211,IndiGo,07:05,12:05,4627,Bengaluru,Delhi,5h,1,2022-04-21
1212,IndiGo,06:05,12:05,4627,Bengaluru,Delhi,6h,1,2022-04-21
1213,IndiGo,12:55,20:10,4627,Bengaluru,Delhi,7h 15m,1,2022-04-21
1214,IndiGo,23:45,07:15,4627,Bengaluru,Delhi,7h 30m,1,2022-04-21
1215,SpiceJet,20:25,23:25,4704,Bengaluru,Delhi,3h,Non,2022-04-21
1216,IndiGo,02:40,09:45,4748,Bengaluru,Delhi,7h 5m,1,2022-04-21
1217,IndiGo,23:05,07:05,4748,Bengaluru,Delhi,8h,1,2022-04-21
1218,Go First,14:55,19:55,4929,Bengaluru,Delhi,5h,1,2022-04-21
1219,SpiceJet,06:30,12:30,4932,Bengaluru,Delhi,6h,1,2022-04-21
1220,SpiceJet,06:30,22:35,4932,Bengaluru,Delhi,16h 5m,1,2022-04-21
1221,SpiceJet,18:55,12:30,4932,Bengaluru,Delhi,17h 35m,1,2022-04-21
1222,Go First,17:25,01:00,5013,Bengaluru,Delhi,7h 35m,1,2022-04-21
1223,Go First,05:30,13:45,5013,Bengaluru,Delhi,8h 15m,1,2022-04-21
1224,Air Asia,15:55,01:10,5134,Bengaluru,Delhi,9h 15m,1,2022-04-21
1225,Air Asia,13:00,20:10,5150,Bengaluru,Delhi,7h 10m,1,2022-04-21
1226,Air Asia,13:00,20:50,5150,Bengaluru,Delhi,7h 50m,1,2022-04-21
1227,Air Asia,18:30,02:10,5437,Bengaluru,Delhi,7h 40m,1,2022-04-21
1228,Air Asia,17:20,02:10,5437,Bengaluru,Delhi,8h 50m,1,2022-04-21
1229,Go First,15:30,21:30,5481,Bengaluru,Delhi,6h,1,2022-04-21
1230,Go First,15:30,01:00,5481,Bengaluru,Delhi,9h 30m,1,2022-04-21
1231,Air India,11:05,22:45,5485,Bengaluru,Delhi,11h 40m,1,2022-04-21
1232,Air India,11:05,09:15,5485,Bengaluru,Delhi,22h 10m,1,2022-04-21
1233,Air India,11:05,12:55,5485,Bengaluru,Delhi,25h 50m,1,2022-04-21
1234,Air India,19:10,23:55,5494,Bengaluru,Delhi,28h 45m,2,2022-04-21
1235,Air Asia,05:40,12:00,5643,Bengaluru,Delhi,6h 20m,1,2022-04-21
1236,SpiceJet,14:10,23:10,5696,Bengaluru,Delhi,9h,1,2022-04-21
1237,SpiceJet,14:10,11:20,5696,Bengaluru,Delhi,21h 10m,1,2022-04-21
1238,Go First,11:20,22:05,5748,Bengaluru,Delhi,10h 45m,1,2022-04-21
1239,Vistara,06:40,20:00,5764,Bengaluru,Delhi,13h 20m,2,2022-04-21
1240,Vistara,21:40,12:30,5764,Bengaluru,Delhi,14h 50m,2,2022-04-21
1241,Vistara,06:40,22:40,5764,Bengaluru,Delhi,16h,2,2022-04-21
1242,Vistara,19:55,12:30,5764,Bengaluru,Delhi,16h 35m,2,2022-04-21
1243,Vistara,19:00,12:30,5764,Bengaluru,Delhi,17h 30m,2,2022-04-21
1244,Vistara,18:25,12:30,5764,Bengaluru,Delhi,18h 5m,2,2022-04-21
1245,Vistara,09:30,09:00,5764,Bengaluru,Delhi,23h 30m,2,2022-04-21
1246,Vistara,08:30,09:00,5764,Bengaluru,Delhi,24h 30m,2,2022-04-21
1247,Vistara,06:40,09:00,5764,Bengaluru,Delhi,26h 20m,2,2022-04-21
1248,Vistara,06:40,09:00,5764,Bengaluru,Delhi,26h 20m,2,2022-04-21
1249,Vistara,09:30,12:30,5764,Bengaluru,Delhi,27h,2,2022-04-21
1250,Air Asia,09:05,16:15,5805,Bengaluru,Delhi,7h 10m,1,2022-04-21
1251,Air Asia,07:05,16:15,5805,Bengaluru,Delhi,9h 10m,1,2022-04-21
1252,Air India,11:05,18:00,5906,Bengaluru,Delhi,6h 55m,1,2022-04-21
1253,Air India,19:10,15:55,5978,Bengaluru,Delhi,20h 45m,2,2022-04-21
1254,Air India,19:10,23:25,5978,Bengaluru,Delhi,28h 15m,2,2022-04-21
1255,Air India,19:10,23:25,5978,Bengaluru,Delhi,28h 15m,2,2022-04-21
1256,Go First,05:30,13:20,6006,Bengaluru,Delhi,7h 50m,1,2022-04-21
1257,Go First,15:30,22:35,6022,Bengaluru,Delhi,7h 5m,1,2022-04-21
1258,Vistara,09:30,16:45,6030,Bengaluru,Delhi,7h 15m,2,2022-04-21
1259,Air Asia,07:05,14:00,6065,Bengaluru,Delhi,6h 55m,1,2022-04-21
1260,Air Asia,20:45,01:45,6146,Bengaluru,Delhi,5h,1,2022-04-21
1261,Air Asia,05:25,10:55,6146,Bengaluru,Delhi,5h 30m,1,2022-04-21
1262,Go First,09:20,14:55,6245,Bengaluru,Delhi,5h 35m,1,2022-04-21
1263,Go First,09:20,16:25,6245,Bengaluru,Delhi,7h 5m,1,2022-04-21
1264,Go First,09:20,19:05,6245,Bengaluru,Delhi,9h 45m,1,2022-04-21
1265,Go First,09:20,20:50,6245,Bengaluru,Delhi,11h 30m,1,2022-04-21
1266,Go First,15:45,02:20,6310,Bengaluru,Delhi,10h 35m,1,2022-04-21
1267,SpiceJet,05:45,22:30,6404,Bengaluru,Delhi,16h 45m,1,2022-04-21
1268,SpiceJet,19:05,22:30,6404,Bengaluru,Delhi,27h 25m,1,2022-04-21
1269,Vistara,21:40,19:55,6442,Bengaluru,Delhi,22h 15m,2,2022-04-21
1270,Vistara,19:55,19:55,6442,Bengaluru,Delhi,24h,2,2022-04-21
1271,Vistara,19:00,19:55,6442,Bengaluru,Delhi,24h 55m,2,2022-04-21
1272,IndiGo,15:20,20:55,6543,Bengaluru,Delhi,5h 35m,1,2022-04-21
1273,IndiGo,08:50,15:15,6543,Bengaluru,Delhi,6h 25m,1,2022-04-21
1274,IndiGo,15:20,22:35,6543,Bengaluru,Delhi,7h 15m,1,2022-04-21
1275,Vistara,21:40,16:30,6628,Bengaluru,Delhi,18h 50m,2,2022-04-21
1276,Vistara,19:55,16:30,6628,Bengaluru,Delhi,20h 35m,2,2022-04-21
1277,Vistara,19:00,16:30,6628,Bengaluru,Delhi,21h 30m,2,2022-04-21
1278,Vistara,18:25,16:30,6628,Bengaluru,Delhi,22h 5m,2,2022-04-21
1279,IndiGo,10:25,17:40,6641,Bengaluru,Delhi,7h 15m,1,2022-04-21
1280,Air India,19:00,03:40,6698,Bengaluru,Delhi,8h 40m,1,2022-04-21
1281,Go First,04:50,09:25,6706,Bengaluru,Delhi,4h 35m,1,2022-04-21
1282,IndiGo,09:45,17:45,6793,Bengaluru,Delhi,8h,1,2022-04-21
1283,Air India,07:55,23:00,6871,Bengaluru,Delhi,15h 5m,1,2022-04-21
1284,Air India,07:55,10:25,6871,Bengaluru,Delhi,26h 30m,1,2022-04-21
1285,Air Asia,17:30,00:35,6886,Bengaluru,Delhi,7h 5m,1,2022-04-21
1286,Air Asia,07:15,15:30,6886,Bengaluru,Delhi,8h 15m,1,2022-04-21
1287,Air Asia,15:15,00:35,6886,Bengaluru,Delhi,9h 20m,1,2022-04-21
1288,IndiGo,10:15,17:55,6903,Bengaluru,Delhi,7h 40m,1,2022-04-21
1289,SpiceJet,05:45,17:45,7034,Bengaluru,Delhi,12h,1,2022-04-21
1290,SpiceJet,19:05,17:45,7034,Bengaluru,Delhi,22h 40m,1,2022-04-21
1291,Go First,15:45,20:10,7080,Bengaluru,Delhi,4h 25m,1,2022-04-21
1292,SpiceJet,10:00,16:15,7173,Bengaluru,Delhi,6h 15m,1,2022-04-21
1293,Vistara,12:20,20:40,7216,Bengaluru,Delhi,8h 20m,1,2022-04-21
1294,Go First,18:45,00:10,7331,Bengaluru,Delhi,5h 25m,1,2022-04-21
1295,Air Asia,07:20,14:55,7986,Bengaluru,Delhi,7h 35m,1,2022-04-21
1296,Air Asia,11:45,19:20,8300,Bengaluru,Delhi,7h 35m,1,2022-04-21
1297,Air Asia,05:10,14:55,8300,Bengaluru,Delhi,9h 45m,1,2022-04-21
1298,SpiceJet,15:40,20:25,8642,Bengaluru,Delhi,4h 45m,1,2022-04-21
1299,IndiGo,17:10,22:45,2495,Bengaluru,Delhi,5h 35m,1,2022-04-15
1300,IndiGo,11:20,18:30,2495,Bengaluru,Delhi,7h 10m,1,2022-04-15
1301,IndiGo,23:05,04:15,2690,Bengaluru,Delhi,5h 10m,1,2022-04-15
1302,IndiGo,20:15,04:15,2690,Bengaluru,Delhi,8h,1,2022-04-15
1303,IndiGo,20:15,02:10,2961,Bengaluru,Delhi,5h 55m,1,2022-04-15
1304,Vistara,21:10,23:45,3233,Bengaluru,Delhi,2h 35m,Non,2022-04-15
1305,Go First,21:00,23:45,3233,Bengaluru,Delhi,2h 45m,Non,2022-04-15
1306,Go First,07:45,10:40,3233,Bengaluru,Delhi,2h 55m,Non,2022-04-15
1307,Air India,10:25,13:00,3234,Bengaluru,Delhi,2h 35m,Non,2022-04-15
1308,Air India,06:10,08:55,3234,Bengaluru,Delhi,2h 45m,Non,2022-04-15
